epoch,loss_tr,acc_tr,loss_val,acc_val,loss_test,acc_test
0,4.580867767333984,0.08608608608608609,3.2065357978527365,0.28788401794960305
1,2.574680528742202,0.4069069069069069,1.898309887110532,0.4887814981014843
2,1.6536708245886134,0.6081081081081081,1.4377841713664297,0.6368657231618916
3,1.1650905818381208,0.7285618952285619,1.1573185920715332,0.6998619261304798
4,0.8473083078861237,0.8024691358024691,0.9687132566839785,0.7267863306869174
5,0.7194670974574191,0.8415081748415082,1.0373168816933265,0.7183293061788056
6,0.5112750175151419,0.8953953953953954,0.9458775553074512,0.7454263030721436
7,0.4251611163007452,0.9122455789122456,0.8420623128230755,0.7759751467034863
8,0.32962489857318555,0.9417751084417751,0.8022072004092918,0.783569209527097
9,0.284071831627095,0.9534534534534534,0.7830587563278911,0.7880566102865033
10,0.22571468916028103,0.9646312979646313,0.7673696027352259,0.7925440110459095
11,0.1864302024403785,0.9813146479813146,0.7422695900057699,0.8018639972385226
12,0.15422623406382316,0.9831498164831498,0.728159690951253,0.8061788056610286
13,0.12876419596215513,0.9874874874874875,0.7691371617736397,0.7934069727304107
14,0.10907988416704725,0.991991991991992,0.7157809004023835,0.8113565757680359
15,0.09782884694001776,0.9934934934934935,0.7362266995094635,0.8037625129444252
16,0.0864537517599603,0.9936603269936604,0.6873646001894396,0.8172247152226441
17,0.08643458847035752,0.9931598264931598,0.6822707063549167,0.8208491542975492
18,0.08586797009202395,0.994994994994995,0.7086480715117611,0.8217121159820504
19,0.08992126152077888,0.9936603269936604,0.7011448806458778,0.8139454608215395
20,0.06152837640269006,0.9953286619953287,0.7067192594756136,0.8179150845702451
21,0.05506078706697581,0.9973306639973306,0.6789249594394977,0.8310321021746634
22,0.04823691409794574,0.9983316649983317,0.6523638272678459,0.8358646876078702
23,0.10022348484539605,0.992992992992993,0.6829472406879886,0.8255091473938557
24,0.054191444643792955,0.9981648314981648,0.6604489048758706,0.8339661719019675
25,0.08258235052307235,0.9933266599933267,0.6672325612424495,0.8277528477735588
26,0.04939395167488367,0.9986653319986654,0.6437552843120072,0.8362098722816707
27,0.07432453585986762,0.9936603269936604,0.6637769600192269,0.8325854332067656
28,0.04661171986384595,0.9976643309976644,0.7018193006515503,0.8246461857093546
29,0.039851724328671366,0.998998998998999,0.6696166713814159,0.8296513634794616
30,0.031068597087993265,0.9993326659993327,0.6300435069498125,0.840006903693476
31,0.03045818314669614,0.9988321654988321,0.6267544542040143,0.8384535726613739
32,0.03339026333328257,0.9993326659993327,0.6283266991376877,0.8403520883672765
33,0.03139059708275376,0.9993326659993327,0.6285024357366038,0.8412150500517777
